path	sentence	translation	client_id
common_voice_cy_17775920.mp3	Dw i'n mynd i'r gwely.	I’m going to bed.	61aae9315c0d8bb70a5c92c6f2ce003b264ad70c08491748628d1f40ac2edab51b98390a557791301bf992081f0f7a343a77c534ed64a34442c4649049b08020
common_voice_cy_19070103.mp3	Pa liw ydy o?	What color is it?	7774bddac22e1956100b2f266c712c7f4e2a001f23f40641a0d2110a210ef70bc4fc86bf59924997c854e740cf9344f90c3feded57e5c9f79b3161f8871359a3
common_voice_cy_19070104.mp3	Mae ganddo wyneb golygus.	He has a handsome face.	7774bddac22e1956100b2f266c712c7f4e2a001f23f40641a0d2110a210ef70bc4fc86bf59924997c854e740cf9344f90c3feded57e5c9f79b3161f8871359a3
common_voice_cy_19070107.mp3	A oes unrhyw eitemau ar fenthyg o fewn yr eiddo?	Are there any items on lone within the property?	7774bddac22e1956100b2f266c712c7f4e2a001f23f40641a0d2110a210ef70bc4fc86bf59924997c854e740cf9344f90c3feded57e5c9f79b3161f8871359a3
common_voice_cy_19070119.mp3	Doedd dim cerbyd arall yn rhan o'r ddamwain.	There was no other vehicle involved in the accident.	7774bddac22e1956100b2f266c712c7f4e2a001f23f40641a0d2110a210ef70bc4fc86bf59924997c854e740cf9344f90c3feded57e5c9f79b3161f8871359a3
common_voice_cy_18394423.mp3	Dim ond awr sydd i fynd nes bod y canolfannau pleidleisio yn cau.	There’s only an hour left until the voting centres close.	823e92e5111a0c3f04ea1491fe52d3bafe9d883eaedd6935c537fc2f8a043d8ae9f3b543a8c486082ac13dd89b4d7f0b54dea281138f0726d9f77b09f6a116bd
common_voice_cy_18394425.mp3	Bydd hawl i bleidleisio bum gwaith yn unig trwy bob dull o bleidleisio.	You will be entitled to vote five times only by each method of voting.	823e92e5111a0c3f04ea1491fe52d3bafe9d883eaedd6935c537fc2f8a043d8ae9f3b543a8c486082ac13dd89b4d7f0b54dea281138f0726d9f77b09f6a116bd
common_voice_cy_18394426.mp3	Allwch chi roi enghreifftiau penodol o effaith eich gwaith?	Can you give specific examples of the impact of your work?	823e92e5111a0c3f04ea1491fe52d3bafe9d883eaedd6935c537fc2f8a043d8ae9f3b543a8c486082ac13dd89b4d7f0b54dea281138f0726d9f77b09f6a116bd
common_voice_cy_18394427.mp3	Beth yw hyd y border fydd ei angen i fynd o gwmpas y bwrdd?	What is the length of the border needed to go around the table?	823e92e5111a0c3f04ea1491fe52d3bafe9d883eaedd6935c537fc2f8a043d8ae9f3b543a8c486082ac13dd89b4d7f0b54dea281138f0726d9f77b09f6a116bd
common_voice_cy_18394430.mp3	Beth yw tywydd fory?	What is the weather tomorrow?	823e92e5111a0c3f04ea1491fe52d3bafe9d883eaedd6935c537fc2f8a043d8ae9f3b543a8c486082ac13dd89b4d7f0b54dea281138f0726d9f77b09f6a116bd
common_voice_cy_18394436.mp3	Beth ydy Islam?	What is Islam?	823e92e5111a0c3f04ea1491fe52d3bafe9d883eaedd6935c537fc2f8a043d8ae9f3b543a8c486082ac13dd89b4d7f0b54dea281138f0726d9f77b09f6a116bd
common_voice_cy_18891233.mp3	Pump, tri, wyth, un, saith, dau.	Five, three, eight, one, seven, two.	90edce691c19227414eb82578c492df3ae0748b5930f1d098a0faab7d9ca4b7aabaae3a985061baab6c30f3806d9065681985ee168024f62f3c57f784f2583ff
common_voice_cy_18891303.mp3	Dyna ryfedd i ddysgu hanes Cymru i'r set gyntaf dros ddwy flynedd a hanner.	How strange to teach Welsh history to the first set over two and a half years.	90edce691c19227414eb82578c492df3ae0748b5930f1d098a0faab7d9ca4b7aabaae3a985061baab6c30f3806d9065681985ee168024f62f3c57f784f2583ff
common_voice_cy_18891312.mp3	Mae gen i frawd a chwaer.	I have a brother and sister.	90edce691c19227414eb82578c492df3ae0748b5930f1d098a0faab7d9ca4b7aabaae3a985061baab6c30f3806d9065681985ee168024f62f3c57f784f2583ff
common_voice_cy_19105550.mp3	Gawn ni hwyl!	We’ll have fun!	9b454bb2b69e4a51aba363d30318b0757633be6b31afee3bdf803ed3dce8e9caf6913d8167526e22f31042ed2ff78fd351044d5678dcf771cda1b143402ae9fe
common_voice_cy_17676424.mp3	Cafodd y cwest i'w farwolaeth ei ail-agor ddoe ar gais ei deulu.	The inquest into his death was reopened yesterday at the request of his family.	9f34267e0c71e27c5bf798c013bcadf78a6af71c9aefc35deb67a10efddf5bd13f8b8e7f512d0aadff573694deb24283143939a96a4c2299543bb1ef5389d5bc
common_voice_cy_17676440.mp3	Bethan Rhys Roberts, Cyfnod y Tuduriaid, Helyntion Beca	Bethan Rhys Roberts, Age of the Tudors, Rebecca Riots	9f34267e0c71e27c5bf798c013bcadf78a6af71c9aefc35deb67a10efddf5bd13f8b8e7f512d0aadff573694deb24283143939a96a4c2299543bb1ef5389d5bc
common_voice_cy_17677508.mp3	Aur dilin yw distawrwydd.	Silence is pure gold.	9ff5da6abc96b7a6431434b09d3aec0e19b5f19f17ee6a67040aad205cccf650cab1c98536c1b8cbd44c149b91a86a4ff4391453aa3eb5c193c2fb0a42914037
common_voice_cy_17677509.mp3	Beth ydy cod Caerdydd?	What is the code of Cardiff?	9ff5da6abc96b7a6431434b09d3aec0e19b5f19f17ee6a67040aad205cccf650cab1c98536c1b8cbd44c149b91a86a4ff4391453aa3eb5c193c2fb0a42914037
common_voice_cy_17677511.mp3	I ddechrau, hoffwn i salad gwyrdd.	To start, I’d like a green salad.	9ff5da6abc96b7a6431434b09d3aec0e19b5f19f17ee6a67040aad205cccf650cab1c98536c1b8cbd44c149b91a86a4ff4391453aa3eb5c193c2fb0a42914037
common_voice_cy_17677916.mp3	Dyma chi.	Here you are.	9ff5da6abc96b7a6431434b09d3aec0e19b5f19f17ee6a67040aad205cccf650cab1c98536c1b8cbd44c149b91a86a4ff4391453aa3eb5c193c2fb0a42914037
common_voice_cy_17677918.mp3	Beth yw un o'r credoau canolog yn y gwasanaeth?	What is one of the central beliefs in the service?	9ff5da6abc96b7a6431434b09d3aec0e19b5f19f17ee6a67040aad205cccf650cab1c98536c1b8cbd44c149b91a86a4ff4391453aa3eb5c193c2fb0a42914037
common_voice_cy_17677919.mp3	Wyt ti'n meddwl ei fod e'n costio wyth deg pum miliwn?	Do you think that it costs eighty five million?	9ff5da6abc96b7a6431434b09d3aec0e19b5f19f17ee6a67040aad205cccf650cab1c98536c1b8cbd44c149b91a86a4ff4391453aa3eb5c193c2fb0a42914037
common_voice_cy_18159285.mp3	Bydd o'n hwyr.	He’ll be late.	a1e319121aff504680b7f29a791bf38152b13b3228d1d55f0707bc7b8512635a402fefccfe3fa6135343a7fc780c300e468a607833a6bc1bf89341382bb162a4
common_voice_cy_18835667.mp3	Bydd hi'n eithaf gwlyb eto fory.	It’ll be quite wet again tomorrow.	a1fe7b0f567839caaba44c95ecdeebb64492f92b014eeaed18c4a3eaf9237cd29714799525c68ba22e708f0779ee44ebf27c77eca905b9f43b6b6214f461e69b
common_voice_cy_18835685.mp3	Mae timau allan yn cerdded a hofrennydd achub.	There are teams out walking and a rescue helicopter.	a1fe7b0f567839caaba44c95ecdeebb64492f92b014eeaed18c4a3eaf9237cd29714799525c68ba22e708f0779ee44ebf27c77eca905b9f43b6b6214f461e69b
common_voice_cy_19007230.mp3	Bydd yn rhaid i Hughes gofrestru fel troseddwr rhyw.	Hughes will need to register as a sex offender.	a618e1031e690a8937627b0e6fa3533208e1d511b7b42dbb192d892d1bb8ef984772510a38b7a37630d35fce01eaeb5bbb2eb7be8e88b6001141a15476936c3f
common_voice_cy_18361826.mp3	Faint o blant sydd ddim yn hoffi hoci a nofio?	How many children don’t like hockey and swimming?	c78f2d9bea15386ed8d4959181cdc71f63f05a4188ad8c303502537ac945d69588d24fcbb9c83a11e634eb45f1fc7efea1cf03310fe533aad607d1af9d7ac666
common_voice_cy_18361831.mp3	Chwaraea fiwsig	Play music	c78f2d9bea15386ed8d4959181cdc71f63f05a4188ad8c303502537ac945d69588d24fcbb9c83a11e634eb45f1fc7efea1cf03310fe533aad607d1af9d7ac666
common_voice_cy_19196819.mp3	Mae angen sebon arna i, os gwelwch yn dda.	I need soap, please.	ccb9ab93031d72382c663154d0f7d4d7e3c104a084a98151ab67172268ff199cefe434af4b292c77cfda19d2d64fc5c5bc52df0b196e0a56ad4b364773022ca2
common_voice_cy_19197085.mp3	Allwch chi roi enghreifftiau penodol o effaith eich gwaith?	Can you give specific examples of the impact of your work?	ccb9ab93031d72382c663154d0f7d4d7e3c104a084a98151ab67172268ff199cefe434af4b292c77cfda19d2d64fc5c5bc52df0b196e0a56ad4b364773022ca2
common_voice_cy_17798029.mp3	Beth ydy'r newyddion?	What’s the news?	f1d19b67d550c75f79cbb2436f76c14d70e9365fd376ef7d66f5a08f2b4749c3f5b7dd0b11b7cb8ffd09daa4c9eb91c689777e314c4bc23bd51f51cf7fa24879
common_voice_cy_17798071.mp3	Cafodd y gwasanaethau brys eu galw rhyw awr yn ôl.	The emergency services were called around an hour ago.	f1d19b67d550c75f79cbb2436f76c14d70e9365fd376ef7d66f5a08f2b4749c3f5b7dd0b11b7cb8ffd09daa4c9eb91c689777e314c4bc23bd51f51cf7fa24879
common_voice_cy_18127275.mp3	Dw i'n edrych ymlaen at yr haf.	I’m looking forward to the summer.	fed488b50e17120b7de92d057113d0039ff32ec2c7aa618433f176d44193b78c949240495b6da4f3aa4915ca3097e0285ad5ec317cb831e02d68875eb6661497
common_voice_cy_19006688.mp3	Heb ei fai, heb ei eni.	He who has no faults, has not been born.	2268abd0d62ce033fb7c6b78ee806aaa66de27d867370215effe56e83d40ee06a88da5cd3b3926c19a2ee8ef16c5b0b0a319351a813168228ef790e57511eacf
common_voice_cy_19024328.mp3	Allwch chi ddod o hyd i rai o'r anifeiliaid y ras?	Can you find some of the race’s animals?	3fc8c12270dda3f485be07b4326cf9e9660b246c96b7407bd4ffa8cf07ba9dd5ae0fcd11b872c5b687c639c64b6f7801b5da16e55b3149706d097d79eea43267
common_voice_cy_19024340.mp3	Bydd y materion hyn yn effeithio ar hyd ei ddedfryd.	These matters will impact his judgment.	3fc8c12270dda3f485be07b4326cf9e9660b246c96b7407bd4ffa8cf07ba9dd5ae0fcd11b872c5b687c639c64b6f7801b5da16e55b3149706d097d79eea43267
common_voice_cy_18719116.mp3	Mae cefnogaeth ac anogaeth rhieni hefyd yn allweddol.	Parental support and encouragement is also key.	6767e8e7f3caada3ce07763ce5f7d4f85b5295089c1747293ae4a91ff36879fd4d0bac261f9f5c5e7590075a962a7773d99af7ab6d3eb6ef8ce8aabe6ebc7888
common_voice_cy_17768633.mp3	Dw i'n mynd i'r dafarn heno.	I’m going to the pub tonight.	ae194c15f3d15ee47c378360db58f95781465cb2121ad405eae96b213b2d52aab31aa85b5c8f882358b641f1e469d86acb2d19dc275d9d1b9f2d90eaa88c8bf6
common_voice_cy_17768634.mp3	Beth yw'r gwahaniaeth rhwng mewnbwn neu allbwn?	What’s the difference between input and output?	ae194c15f3d15ee47c378360db58f95781465cb2121ad405eae96b213b2d52aab31aa85b5c8f882358b641f1e469d86acb2d19dc275d9d1b9f2d90eaa88c8bf6
common_voice_cy_17768638.mp3	Beth yw'r tywydd fory?	What’s the weather tomorrow?	ae194c15f3d15ee47c378360db58f95781465cb2121ad405eae96b213b2d52aab31aa85b5c8f882358b641f1e469d86acb2d19dc275d9d1b9f2d90eaa88c8bf6
common_voice_cy_17672558.mp3	Beth wyt ti eisiau i'w yfed?	What do you want to drink?	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_17672559.mp3	Beth oedd y gwahaniaeth yn yr amser anafiadau?	What was the difference in injury time?	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_19464741.mp3	Ble mae yr toiledau?	Where are the toilets?	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_19464754.mp3	Gobeithio ma bob dim yn iawn adra	Hope that everything’s ok at home	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_19464765.mp3	Dwi'n meddwl dysgu offeryn newydd I cadw fy hun yn brysur.	I’m thinking of learning a new instrument to keep myself busy.	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_19464786.mp3	Pa liw ydy o?	What color is it?	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_19464789.mp3	Fuasai yn hoffi trafeilio rownd y byd	Would love to travel around the world	c1731c55285464f2d58157ff2eff3d99b160d453a352fed809cdaf8e83f06b536e1cb0aac91839af2e8174a62247b5c2b67216a3b41c4be7d9f12e87433f347a
common_voice_cy_19010233.mp3	Mae hi'n dwym.	It’s warm.	0fd892777f5c3bd55da287c1d2da058b7381358cbb2d5ad5f7c96a2f9aead94d10718189f33e2ca78f872246a11caff54fcee6c869811504d1eea2d934ec7bd4
common_voice_cy_19010234.mp3	Yn yr eglwys mae dwy garreg o'r oes Rufeinig.	In the church there are two stones from the Roman age.	0fd892777f5c3bd55da287c1d2da058b7381358cbb2d5ad5f7c96a2f9aead94d10718189f33e2ca78f872246a11caff54fcee6c869811504d1eea2d934ec7bd4
common_voice_cy_19010251.mp3	Gormod o ddim, nid yw dda.	It’s not good to have too much of anything.	0fd892777f5c3bd55da287c1d2da058b7381358cbb2d5ad5f7c96a2f9aead94d10718189f33e2ca78f872246a11caff54fcee6c869811504d1eea2d934ec7bd4
common_voice_cy_17316209.mp3	Bydd y bws yn hwyr.	The bus will be late.	3def54f0cfb1360ea867d9383589b2a5843ca7d61e3ce5723c5652ee77e566337ecab932c1a4adecb02223cd039023918d38b3f928c80ce08314e6c9b4af2197
common_voice_cy_18117425.mp3	Bydd hi yma tua naw.	She will be here around nine.	5943aad3ad570105c56b3ec1a041d9bd710dc7aa476881d1dc09db3ce1d53330c31e738c33683273a486761533a5bbdf826abf8ebda6b00bd7a72ef62bf6fc41
common_voice_cy_19031264.mp3	Beth sydd ymlaen?	What’s on?	99c8d46016c4c6732b5b08d3b6eb2e16732875921504e22bbfae7923becf9b9e75aba7cc6c09f8d81d1a90e31619202b7c890ea067398f3f5ce1a9a95d724652
common_voice_cy_19562161.mp3	Mae yna bys a ffa a letys braf yn tyfu yn yr ardd.	There are nice peas and beans and lettuce growing in the garden.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562162.mp3	Yn olaf treuliwch ddigon o amser gyda'r parot neu bydd yn unig iawn.	Lastly spend enough time with the parrot or it will be very lonely.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562163.mp3	Y mae y galon pan garo yn ehangu y deall.	The heart when it loves expands the understanding.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562165.mp3	Roedd e'n amlwg yn dipyn o arwr i'r rhai a soniai amdano.	He was obviously a bit of a hero to those that spoke of him.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562166.mp3	Mae'r band wedi dod nôl at ei gilydd am un noson.	The band has come back together for one night.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562171.mp3	Yr oedd geneth fach yn cychwyn i hel y gwartheg.	A little girl started to gather the cattle.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562173.mp3	Bum mlynedd ar hugain yn ôl roedd llai o draffig ar y ffyrdd.	Twenty five years ago there was less traffic on the roads.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562176.mp3	Neu gallant gerdded, seiclo neu rannu lifftiau i'r gwaith.	Or they could walk, cycle or share lifts to work.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562178.mp3	Sganiwch y cod i ddod o hyd i'r cliw nesaf.	Scan the code to find the next clue.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562186.mp3	Gobeithiaf eich bod chi wedi mwynhau fy nghyflwyniad.	I hope that you have enjoyed my presentation.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562188.mp3	Byddwn ni angen cysylltiad da gyda'r we i fynd ar Skype.	We will need good internet connection to use Skype.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562189.mp3	Unwaith eto, diolch yn fawr iawn.	Once again, thank you very much.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562190.mp3	Allwch enwi dri effaith ysmygu ar y corff?	Can you name three effects smoking has on the body?	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562201.mp3	Roedd yr awyren yn hwyr iawn yn glanio.	The plane was very late landing.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562202.mp3	Roedd lleoliadau samplau naw a deg wedi'u staenio'n frowngoch.	The locations of samples nine and ten were stained russet.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562203.mp3	Dechreuodd siarad ar bwnc dybiai oedd yn gydweddol a'm chwaeth.	He started talking on a topic that he thought suited my taste.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19562205.mp3	Treuliodd gyfnod fel capten y tîm ar ôl bod yn gapten ar dîm Cymru.	He spent a period as the team captain after captaining the Wales team.	bf08febb7ed98cfd736fa67106eb13197c4d4c8fbeb98548b5b5ab236d5d42b3c15665b3917355d19b5b8cc189936cbb76872b75224c79709455bd97be74105c
common_voice_cy_19307475.mp3	Sud mae gwyddoniaeth yn gweithio.	How does science work.	3cc830c2b4c0159cd79c8e7a53b438a5747e685d2d8641eff3d94cee00ba1e1fc760fa4f54aacef5c664b707830ca319522a56076ebcb6aa59bf01e4d61f0f41
common_voice_cy_19307513.mp3	Pwy 'di Siôn corn?	Who is Father Christmas?	3cc830c2b4c0159cd79c8e7a53b438a5747e685d2d8641eff3d94cee00ba1e1fc760fa4f54aacef5c664b707830ca319522a56076ebcb6aa59bf01e4d61f0f41
common_voice_cy_19307577.mp3	Dwi'n hoffi gwyddoniaeth	I like science	3cc830c2b4c0159cd79c8e7a53b438a5747e685d2d8641eff3d94cee00ba1e1fc760fa4f54aacef5c664b707830ca319522a56076ebcb6aa59bf01e4d61f0f41
common_voice_cy_19307591.mp3	Sud ma'r tywydd?	How’s the weather?	3cc830c2b4c0159cd79c8e7a53b438a5747e685d2d8641eff3d94cee00ba1e1fc760fa4f54aacef5c664b707830ca319522a56076ebcb6aa59bf01e4d61f0f41
common_voice_cy_19307700.mp3	Mae angen sebon arna i, os gwelwch yn dda.	I need soap, please.	3cc830c2b4c0159cd79c8e7a53b438a5747e685d2d8641eff3d94cee00ba1e1fc760fa4f54aacef5c664b707830ca319522a56076ebcb6aa59bf01e4d61f0f41
common_voice_cy_19307736.mp3	Mai phobeth yn iawn.	Everything is ok.	3cc830c2b4c0159cd79c8e7a53b438a5747e685d2d8641eff3d94cee00ba1e1fc760fa4f54aacef5c664b707830ca319522a56076ebcb6aa59bf01e4d61f0f41
common_voice_cy_17770861.mp3	Gall hyn achosi tywydd garw a dinistriol o gwmpas y byd.	This can cause rough and damaging weather around the world.	661fcf7a0975a71013d3747e7305e2ebb6ccc68fa69544c0e32b8ee55cfe8a4d128004b2ab3257800caf010c96b40e01cae1cc8631cec16310410442b035272d
common_voice_cy_17770864.mp3	Mae'n dipyn o amser i aros ond bydd e'n well i mi pan fydd hi nôl fis nesaf.	It’s quite some time to wait but it will be better for me when she’ll be back next month.	661fcf7a0975a71013d3747e7305e2ebb6ccc68fa69544c0e32b8ee55cfe8a4d128004b2ab3257800caf010c96b40e01cae1cc8631cec16310410442b035272d
common_voice_cy_17770873.mp3	Gwelais i nhw ddwy awr yn ôl.	I saw them two hours ago.	661fcf7a0975a71013d3747e7305e2ebb6ccc68fa69544c0e32b8ee55cfe8a4d128004b2ab3257800caf010c96b40e01cae1cc8631cec16310410442b035272d
common_voice_cy_17770888.mp3	Beth fyddech chi'n ei argymell?	What would you recommend?	661fcf7a0975a71013d3747e7305e2ebb6ccc68fa69544c0e32b8ee55cfe8a4d128004b2ab3257800caf010c96b40e01cae1cc8631cec16310410442b035272d
