client_id	path	sentence	up_votes	down_votes	age	gender	accent
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062395.mp3	Kemarin saya mendapat kabar dari Pak Matsui.	1	2	twenties	male	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062397.mp3	Bukankah saya sudah memperingatkanmu?	1	2	twenties	male	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062425.mp3	"""Tatoeba"" dalam Bahasa Jepang berarti ""contohnya""."	0	2	twenties	male	
25dff0831f072ad7bc1a419bab0ed2709403070737754080858a732fc080f57207db30c143bae3c0902fad4575700a499598e3af0492d26d4f49065aad30368f	common_voice_id_19062427.mp3	Libur musim panas dari tanggal satu Agustus.	0	2	twenties	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19080272.mp3	Karena supermarket tutup, saya tidak bisa belanja.	0	2	twenties	male	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192601.mp3	Apakah aku terlihat seperti seorang idiot?	1	2	twenties	male	
4c81270f49ada076d376a968994e1533674531b0fae8969d6243651d0a86d3d2bb24e8e82065808cc8e860acf71a5a86e0c318f4efa5b8d3327f6fffde5e132f	common_voice_id_19192654.mp3	Maaf, ibuku sedang tidak di rumah.	1	2	twenties	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19194810.mp3	Lanjutkan ceritanya. Benar-benar menarik.	1	2	twenties	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19194833.mp3	Entah hitam atau putih, seekor kucing yang menangkap tikus adalah kucing yang bagus.	1	2	twenties	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19194837.mp3	Dia mulai merasa sakit.	1	2	twenties	male	
8aeef0f5b338102e5b06b137f32d915e625d15f01bcd255fcb84ca1411c768c32422f6c10b816aca256840b81cb7e6926363e3fae45b87c8430fa79a45209c95	common_voice_id_19197593.mp3	Tahukah Anda berapa orang tinggal di Tokyo?	0	2	twenties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19270600.mp3	Bisa tolong untuk tidak merokok tidak ruangan ini?	0	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19270613.mp3	Jikalau barang seorang tiada mau bekerja, jangan ia makan.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19270617.mp3	Tidak pernah ia bermimpi kalau anaknya akan bunuh diri.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19276267.mp3	Kuis itu berhadiah satu milyar rupiah.	0	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19312369.mp3	Pernahkah kamu memikirkan tentang Tom?	0	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338210.mp3	Tolong perlihatkan yang ini!	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338257.mp3	Dia orang yang tidak banyak berbicara, tapi selalu menepati janjinya.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338392.mp3	Karena dari stasiun sampai sekolah jauh, saya naik bus.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338456.mp3	Sekolah dan perusahaan libur dari tanggal tiga Mei sampai tanggal lima Mei.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338480.mp3	Tom membaca catatan dari Mary dan menyerahkannya kepada John.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338524.mp3	Tom tadi mengakui kekalahannya	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338591.mp3	Toko itu buka jam 10 pagi	0	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338592.mp3	Karena ada soal yang tidak saya pahami, saya bertanya kepada guru.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338646.mp3	Coba saya lihat daftar itu.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338667.mp3	Rumahku dekat dengan pemberhentian bis.	1	2	thirties	male	
e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193	common_voice_id_19338678.mp3	Beri makan burungnya!	1	2	thirties	male	
1758c03a2f9b336e948a764e42aaf912b271c166730729b4d2c8667e4c6dd3c2e53c4e1aaef493f1061eb937c7ebc6a4117fe2b6d94988de4d8dce739dcdb3d7	common_voice_id_19376537.mp3	Perpustakaan buka dari pukul sembilan pagi sampai pukul delapan malam.	1	2			
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402487.mp3	Saya paham perasaanmu, tetapi ini sudah berakhir.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402491.mp3	Aku harus mengunjungi Tom.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402492.mp3	Kapan anda akan di Wisuda?	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402495.mp3	Aku pernah melihat gadis itu sebelumnya.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402525.mp3	Banyak sekali planet sebesar Jupiter di Bima Sakti.	0	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402663.mp3	Anda membeli sepatu yang mana.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402665.mp3	Besok pagi saya bangun awal.	0	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402667.mp3	Saya tidak ada nafsu makan.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402670.mp3	Aku adalah seorang pengembang.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19402671.mp3	Bolehkah kalau saya diskusikan dengan istri saya?	1	2	teens	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19487351.mp3	Dapatkah saya mempercayai perkataanmu terhadap itu, Tom?	1	2	twenties	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493209.mp3	Halo! Selamat pagi!	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493210.mp3	Mereka tidak seharusnya mencampuri urusan dalam negeri masing-masing negara.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493213.mp3	Saya menempelkan foto di dinding.	1	2	teens	male	
1a04e2db0811ed32e8a7230aca7606d3711ffa053abeb35696f1789c55ae4d3e8a7a794af8892192f6c88b5339e6891ead6af77405608d5e13cd8634d5c9608d	common_voice_id_19493218.mp3	Bibiku membawakanku beberapa bunga.	1	2	teens	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19499763.mp3	Ada sepuluh orang di ruangan ini.	1	2	twenties	male	
84d1fe116b609f7dbc2ae17da4c7125ddd414e44a1dfcd1d07bde181a57e0dee9e8aa5dcaa9e2c907b3a004b1d48e783f08ee878f10e322ac5eb335c490c7d72	common_voice_id_19499793.mp3	Bahkan orang terkuat pun tidak bisa menghentikan angin topan.	1	2	twenties	male	
51f41a26904fd07df07c61146e94169ce3fd5f8e76c01c9b75730512c47ce93134782bf8ee6361da602a267d3f8add5fe6c57aa187d0a5fe9f21b36e7da6b779	common_voice_id_19522982.mp3	Kami pergi nonton semalam.	1	2			
51f41a26904fd07df07c61146e94169ce3fd5f8e76c01c9b75730512c47ce93134782bf8ee6361da602a267d3f8add5fe6c57aa187d0a5fe9f21b36e7da6b779	common_voice_id_19522985.mp3	Kemarin saya tidak pergi ke perusahaan, tetapi pergi ke rumah sakit.	0	2			
7b52db91006d82a0679be81f05cfffbbb9dc1d37e8e6892809077a56b2aa54ba6fa401ef76dd6f6ed13277e111b0887e26ec78def1f445ff630f09bafda20be0	common_voice_id_19597206.mp3	Jutaan orang di seluruh dunia berduka atas meninggalnya Nelson Mandela.	0	2			
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600181.mp3	Orang London amat bangga dengan jembatan ini.	0	2			
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600184.mp3	Kemudian, majalah ini saya pinjamkan ke Pak Yamada.	0	2			
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600188.mp3	Kamu tidak boleh merokok di ruangan ini.	0	2			
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600191.mp3	Yup! Aku akan berhenti merokok.	0	2			
bd9b8f8542d28a8baf52a056d0505ec79a89706aa3e84f17641607c76e3e1f54afbd9a971aafff66c777f1121158221261ba1dc2a89c9edfccc9004fab5db492	common_voice_id_19600196.mp3	Bolehkah saya meminjam itu?	0	2			
2e1a0493c7b59cb66ba872afbca357fd85fe52a12a63b71ad6f5c83698f318c5a699885edd64cac4d119f07b610b63bc9ed8bf5581cf6f2496399bcb0c0ebd0a	common_voice_id_19611906.mp3	Saya membayar mobil itu dengan uang tunai.	0	2			
b0058552fe8bf052c08a228af2231131bcd6e3a10819d4c52749e9525ba65afe4d8e22179cc1e19cbaacf35a4b5d87d0eec3d68d5e13a5d8b59433a2577abcfd	common_voice_id_19648011.mp3	Tom mencuri cincinnya.	1	2	twenties	male	
54785195e3cfd366e97f8131ed24033cb95d9ec76af1049423a452d3e6ef2bd21ee7310272898b0d75cda9021440a4e93395c543881070596b4ac853b20d7bf8	common_voice_id_19704834.mp3	Orang menebangi pohon-pohon - tidak semua - disamping jalan.	0	2	twenties	female	
54785195e3cfd366e97f8131ed24033cb95d9ec76af1049423a452d3e6ef2bd21ee7310272898b0d75cda9021440a4e93395c543881070596b4ac853b20d7bf8	common_voice_id_19704930.mp3	Pemberi kerja kadang-kadang memanfaatkan pekerjanya.	1	2	twenties	female	
54785195e3cfd366e97f8131ed24033cb95d9ec76af1049423a452d3e6ef2bd21ee7310272898b0d75cda9021440a4e93395c543881070596b4ac853b20d7bf8	common_voice_id_19704947.mp3	Seorang wartawan sedang mewawancarai Dr. Patterson mengenai koko, gorila yang bisa bicara.	0	2	twenties	female	
9a67608dec8712f03268c2dc02adc9c30087e311c5962f4ec7888011564675432f0deeed78ce7ac45862e32a3de280194a4549010bf2ca1c62eafe908c9ee17b	common_voice_id_19761126.mp3	Dimana kursi saya?	1	2			
9a67608dec8712f03268c2dc02adc9c30087e311c5962f4ec7888011564675432f0deeed78ce7ac45862e32a3de280194a4549010bf2ca1c62eafe908c9ee17b	common_voice_id_19761247.mp3	Anak-anak meniru kebiasaan orang tuanya.	1	2			
623dd32fde41eb7029ae12e530a1e091a486e3179726293836dd3e813c1be548acfd6886697cd3c9cc2d01cd57efe2ae1e91e10c79335502e19b6ba17d942b8f	common_voice_id_19773613.mp3	Kami semua akan merindukanmu ketika kau pergi.	0	2	teens	female	
ed393fee517ea63bbb59b71eefb7f81276ae7dd4e69909995826622c7c9958350c2af4c2024b7f44398e6e09d1dfc085a8851b0a51e4509f69589d72a28e8901	common_voice_id_19783751.mp3	Saya sudah mengenalnya sejak kecil	1	1	twenties	male	
ed393fee517ea63bbb59b71eefb7f81276ae7dd4e69909995826622c7c9958350c2af4c2024b7f44398e6e09d1dfc085a8851b0a51e4509f69589d72a28e8901	common_voice_id_19783752.mp3	Tolong berikan saya bantal dan selimut.	1	2	twenties	male	
7b349e52b40178fb96fa2f81c3ced44160685f65a70e94ebc1d52c60b46c8cde056cf0606151c193d945fcf00ec3c04fc07f8487b63500af134c916d2905a344	common_voice_id_19783806.mp3	Sapporo merupakan kota terbesar kelima di Jepang.	0	2			
7b349e52b40178fb96fa2f81c3ced44160685f65a70e94ebc1d52c60b46c8cde056cf0606151c193d945fcf00ec3c04fc07f8487b63500af134c916d2905a344	common_voice_id_19783807.mp3	Orang itu meninggal beberapa jam yang lalu.	0	2			
7b349e52b40178fb96fa2f81c3ced44160685f65a70e94ebc1d52c60b46c8cde056cf0606151c193d945fcf00ec3c04fc07f8487b63500af134c916d2905a344	common_voice_id_19783808.mp3	Ini waktunya tidur.	0	2			
7b349e52b40178fb96fa2f81c3ced44160685f65a70e94ebc1d52c60b46c8cde056cf0606151c193d945fcf00ec3c04fc07f8487b63500af134c916d2905a344	common_voice_id_19783809.mp3	Saya beranggapan kamu tidak ingin bermain tenis dengan kami siang ini.	0	2			
7b349e52b40178fb96fa2f81c3ced44160685f65a70e94ebc1d52c60b46c8cde056cf0606151c193d945fcf00ec3c04fc07f8487b63500af134c916d2905a344	common_voice_id_19783810.mp3	Tom berbaring di kasur.	0	2			
d5a004322674bef8f8fba8445695b83a09b860ef09af9daa461d5608ab3a5ba65c3593d8b27699b38352b7e6073245f484175d7536a01e2d58309c6317306aba	common_voice_id_19800526.mp3	Apa kalian ada pertanyaan untuk pelajaran ini?	1	1			
d5a004322674bef8f8fba8445695b83a09b860ef09af9daa461d5608ab3a5ba65c3593d8b27699b38352b7e6073245f484175d7536a01e2d58309c6317306aba	common_voice_id_19800544.mp3	Bagaimana pendapat Anda tentang novel barunya?	1	1			
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19802031.mp3	Di sana ada kucing sedang tidur.	0	2	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19802032.mp3	Lihat! Buku itu terbakar.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19802095.mp3	Kemarin saya pergi ke karaoke tetapi tidak banyak menyanyi.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19802383.mp3	Saya suka semua film yang disutradarai Juzo Itami.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19802396.mp3	Saya tidak dapat mempercayai itu!	0	2	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19802529.mp3	Bulan lalu saya baru memotong rambut, tetapi sekarang sudah panjang.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19804959.mp3	Kamu adalah seorang penjahat.	1	1	twenties	male	
49206706f1b9da08eb6156ddf22adddcae90b44b5800987322d65d540f1084b452f4e1917dd41898c31a3b156149c4fe305859ff3cc163ff137410676c7c78e7	common_voice_id_19809485.mp3	Saya dapat mengerti apa yang dia katakan.	1	1	thirties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19813682.mp3	Karena kemarin lelah, pagi ini saya bangun terlambat.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19817018.mp3	Saya tidak begitu suka belajar.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19817071.mp3	Tidak dapat dipungkiri keberaniannya patut dikagumi.	0	2	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19817102.mp3	Aku sedang makan roti.	1	1	twenties	male	
49206706f1b9da08eb6156ddf22adddcae90b44b5800987322d65d540f1084b452f4e1917dd41898c31a3b156149c4fe305859ff3cc163ff137410676c7c78e7	common_voice_id_19820905.mp3	Pensil ini menjadi pendek karena selalu digunakan.	1	1	thirties	male	
49206706f1b9da08eb6156ddf22adddcae90b44b5800987322d65d540f1084b452f4e1917dd41898c31a3b156149c4fe305859ff3cc163ff137410676c7c78e7	common_voice_id_19820911.mp3	laki-laki yang menginginkan, wanita yang mengaturnya.	1	1	thirties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19821442.mp3	Kamu membuatku bahagia.	0	2	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19821446.mp3	Saya adalah seorang pegawai swasta.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19821794.mp3	Apakah dia tau bagaimana perasaannya terhadap dia.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19821802.mp3	Saya mencintaimu selamanya.	1	1	twenties	male	
13b177e61850abe010de91e77887ee90c19563a26628ce1a533c930025bd82d06c286fe6d2d343bce60cb3649f25b8770f75977a56c9030540c28d6cfe581a7d	common_voice_id_19821805.mp3	Saya sedang menunggu bus.	1	1	twenties	male	
4321ac922d061bc45c437e241d98691875f143ff27ec00850b902472ed7596b808645fbda0876655caf162aabd39d7947ee81f87acb7eed854130ea628e3f168	common_voice_id_19878662.mp3	"Lawan kata ""berat"" adalah ""ringan""."	1	1	twenties	male	
4321ac922d061bc45c437e241d98691875f143ff27ec00850b902472ed7596b808645fbda0876655caf162aabd39d7947ee81f87acb7eed854130ea628e3f168	common_voice_id_19878670.mp3	Saya belajar memasak dari ibu.	1	1	twenties	male	
49206706f1b9da08eb6156ddf22adddcae90b44b5800987322d65d540f1084b452f4e1917dd41898c31a3b156149c4fe305859ff3cc163ff137410676c7c78e7	common_voice_id_19882859.mp3	Diam atau kamu akan dikeluarkan.	1	1	thirties	male	
49206706f1b9da08eb6156ddf22adddcae90b44b5800987322d65d540f1084b452f4e1917dd41898c31a3b156149c4fe305859ff3cc163ff137410676c7c78e7	common_voice_id_19882865.mp3	Jangan ribut di ruangan ini.	1	1	thirties	male	
49206706f1b9da08eb6156ddf22adddcae90b44b5800987322d65d540f1084b452f4e1917dd41898c31a3b156149c4fe305859ff3cc163ff137410676c7c78e7	common_voice_id_19882899.mp3	Ini merupakan idenya. Dia membuatku melakukannya.	1	1	thirties	male	
