path	sentence	translation	client_id
common_voice_ja_19779235.mp3	病気のために彼は我々と同行できなかった。	He was unable to come with us because he was sick.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779236.mp3	ここから少し西へ行くと、海があります。	A little west of here is the ocean.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779249.mp3	氷が溶けると水になる。	When ice melts, it becomes water.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779250.mp3	あの店は安いですが、まずいです。	That store is cheap, but the food is bad.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779251.mp3	彼の声は悪霊の突然の咆哮にかき消される。	His voice is suddenly drowned out by the roar of an evil spirit.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779252.mp3	貧しくなければ車を買うのに。	if I weren’t so poor, I’d buy a car.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779253.mp3	貧困は依然として犯罪の大きな原因である。	Poverty still remains a major cause of crime.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779259.mp3	彼女は米国で教育を受けた。	She was educated in the United States.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779260.mp3	病気のため彼は学業をあきらめた。	He gave up his studies due to illness.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779261.mp3	そちら様のお電話番号をいただけますか。	Could I have your phone number please?	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779262.mp3	林さんは人が多い町に住んでいます。	Hayashi lives in a town with many people.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779263.mp3	彼女は有名な歌手に会って、うれしくて我を忘れた。	Meeting a famous singer, she got carried away.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779269.mp3	会う前に鼻をかんでよ！	Blow your nose before you meet them.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779270.mp3	今月二十日に日本語のテストがあります。	There will be a Japanese test on the 20th of this month.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779271.mp3	きのうはずっと曇っていました。	It was cloudy all day yesterday.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779272.mp3	病人である事はどういう感じだろうか。	I wonder what it feels like to be sick.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779273.mp3	みんなが教室で先生を待っています。	Everyone is waiting for the teacher in the classroom.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779284.mp3	不良品ではないかと思います。	I think it is a defective product.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779285.mp3	けさは時間があるので、新聞を読んでから、家を出ます。	I have time this morning, so I’ll read the newspaper before leaving home.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779286.mp3	風が葉を吹き散らした。	The wind scattered the leaves around.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779287.mp3	肝臓への酸素供給は肝動脈と低圧系の門脈を介して行われている	Oxygen is supplied to the liver through the hepatic artery and the low pressure portal vein.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779288.mp3	あしたは曇りだそうです。	It looks like it will be cloudy tomorrow.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779294.mp3	初めからそうだったわけではなく、手術当時は、落ち込み、おびえて、眠れぬ夜もあった。	While this wasn’t the case from the start, at the time of surgery I was depressed, frightened, and had sleepless nights.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779295.mp3	彼女は容易に問題を解くことができた。	She was able to solve the problem with ease.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779296.mp3	彼等はいろいろな問題について話した。	They talked about a range of issues.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779297.mp3	父はとても元気でやっています。	My father is doing very well.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779298.mp3	スプーンで三杯砂糖を入れます。	Add three spoons of sugar.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779299.mp3	必ず明朝お電話ください。	Please make sure you call us tomorrow morning.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779300.mp3	小さい雪は早く、大きい雪は、ふわふわと落ちてくる。	Small snowflakes fall fast, and large snowflakes flutter down.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779301.mp3	そのあとを、老人は雨にぬれながら、大声で泣きわめいて追ってゆく。	After that, the old man runs after them crying, soaked by the rain.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779302.mp3	父は手紙を書くのに忙しい。	My father is busy writing a letter.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779303.mp3	彼女は美人と言うより才女だ。	She has talent rather than beauty.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779304.mp3	服を片づけなさい。	Put your clothes away.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779305.mp3	基本的に俺は短詩が好きだ。短詩の中では、この詩がトップだった。	Basically, I like short poems. Of these, this is the best one.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779307.mp3	彼女は娘のためにパソコンを買ってあげた。	She bought a computer for her daughter.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779308.mp3	歯が痛いので、何も食べられません。	I can’t eat anything, because my teeth hurt.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779309.mp3	父は私に部屋を出ていくようにと手で合図した。	My father gestured to me to leave the room.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779310.mp3	父は商用でよく外国へ出かける。	My father often travels overseas on business.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779311.mp3	木村さんはわたしの荷物を運んでくれました。	Kimura carried my luggage.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779312.mp3	大きなかばんは便利です。	A large bag is useful.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779313.mp3	父は最近タバコをやめました。	My father has recently quit smoking.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779314.mp3	彼女は富を求めている。	She is in search of wealth.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779315.mp3	彼女は不安で気も狂わんばかりだった。	She was freaked out from anxiety.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779316.mp3	彼女は魅力的な人柄である。	She has a charming personality.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779317.mp3	彼女は病気が治ることを願った。	She hoped that she would be cured of her illness.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779318.mp3	あんな物を投げ下ろせば、運悪く当たった人は、ケガをする。	Throwing something like that down will hit and injure somebody unfortunate.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779324.mp3	五月三日から五月五日まで学校や会社は休みです。	Schools and companies will be closed from May 3 through May 5.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779325.mp3	人間の心の弱さを利用し、都合のいい証拠を、次々につくりあげてゆく。	Using the weakness of the human mind, they continue to create self-serving evidence.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779326.mp3	夏が終わると、秋が来ます。	Autumn comes after summer ends.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779327.mp3	彼女は来月退職しなければならないかもしれません。	She may have to retire next month.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779338.mp3	父は私の勉強を手伝ってくれた。	My father helped me with my study.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779339.mp3	父親は息子の体をかついで部屋から運び出した。	The father carried his son’s body out of the room.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779340.mp3	野菜を切って、洗います。	Cut the vegetables, and wash them.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779341.mp3	この話は本当です。	This story is true.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779342.mp3	彼女は部屋に新しい電気ストーブを取り付けた。	She installed the new electric heater in the room.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779348.mp3	わたしはきのう大学へ行きました。	I went to university yesterday.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779349.mp3	布に応じて服を裁断せよ。	Cut the clothes to match the cloth.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779350.mp3	彼女は父の急死を聞いて深い悲しみに満たされた。	Upon hearing of her father’s sudden death, she was deeply saddened.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779351.mp3	毎日ラジオでニュースを聞きます。	I listen to the news on the radio every day.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779352.mp3	あのきれいな女の人は木村さんです。	That beautiful woman is Kimura.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779353.mp3	壁により掛かるな。	Don’t hang on the wall.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779354.mp3	貧乏な人たちを見下してはいけない。	Don’t look down on the poor.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779355.mp3	ちゃわんでごはんを食べます。	Eat rice in a tea bowl.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779356.mp3	風邪には睡眠が最良の薬です。	Sleep is the best medicine for a cold.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779357.mp3	彼女は無理矢理白状させられた。	She was forced to confess.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779358.mp3	彼女は夕食後食卓の上を片付けた。	After dinner, she cleared the table.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779359.mp3	彼女は文筆で生活を立てている。	She makes her living by writing.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779360.mp3	風邪をひかないように気をつけてください。	Please take care not to catch a cold.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779361.mp3	彼女は命の危険を冒して溺れている子供を助けた。	She saved a drowning child at the risk of her own life.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779362.mp3	彼女は僕に中へはいるよう手招きした。	She beckoned at me to come in.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779363.mp3	駅まで歩いていきます。	I will walk to the station.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779364.mp3	ヴェーザー自転車道やミューレンルートに従ったサイクリングツアーはペータースハーゲンを経由する	Cycling tours following the Weser bike path or the Mürren route pass through Petershagen.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779366.mp3	彼は戦災孤児をひきとって養女として育てています。	He took in a war orphan, and is raising her as an adopted daughter.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779367.mp3	父は今家にいるだろう。	My father should be at home now.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779368.mp3	彼等が敵に向かうとはあっぱれであった。	It was amazing that they faced the enemy.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779369.mp3	玄関で靴を脱ぎます。	Take off your shoes at the entrance.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779370.mp3	彼女は毛皮のコートを手放さなければならなかった。	She had to part with her fur coat.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779371.mp3	父が僕の古い時計を修理してくれた。	My father repaired my old watch.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
common_voice_ja_19779372.mp3	貧しいことは恥ずかしいことではないと私は思います。	I don’t think that being poor is anything to be ashamed of.	51e9ed35447037faf8743d586cdb3e1ec9f5c36145456d83cad5e923288fd71278ff6fc1d932eb62a8693da3a224ac54418f66c8577dfa57bbc8a4f3497fe700
